stem,n_gt_edges,row2_pred_P,row2_pred_R,row2_pred_F1,row2_pred_TA,row2_pred_npred,row2_gtmask_P,row2_gtmask_R,row2_gtmask_F1,row2_gtmask_TA,row2_gtmask_npred,row3_pred_P,row3_pred_R,row3_pred_F1,row3_pred_TA,row3_pred_npred
13735,12,0.9230769230769231,1.0,0.9600000000000001,0.8333333333333334,13,0.9230769230769231,1.0,0.9600000000000001,0.8333333333333334,13,1.0,1.0,1.0,1.0,12
7203,10,0.9090909090909091,1.0,0.9523809523809523,0.7,11,0.9090909090909091,1.0,0.9523809523809523,0.7,11,1.0,0.9,0.9473684210526316,1.0,9
11583,11,1.0,1.0,1.0,0.9090909090909091,11,1.0,1.0,1.0,0.9090909090909091,11,1.0,1.0,1.0,1.0,11
2863,11,1.0,1.0,1.0,0.7272727272727273,11,1.0,1.0,1.0,0.7272727272727273,11,1.0,1.0,1.0,1.0,11
2106,12,0.9230769230769231,1.0,0.9600000000000001,0.5833333333333334,13,0.9230769230769231,1.0,0.9600000000000001,0.5833333333333334,13,1.0,1.0,1.0,1.0,12
5151,13,0.8666666666666667,1.0,0.9285714285714286,0.5384615384615384,15,0.8666666666666667,1.0,0.9285714285714286,0.5384615384615384,15,1.0,1.0,1.0,1.0,13
12299,11,0.8461538461538461,1.0,0.9166666666666666,0.7272727272727273,13,0.8461538461538461,1.0,0.9166666666666666,0.7272727272727273,13,1.0,1.0,1.0,1.0,11
4214,14,0.9333333333333333,1.0,0.9655172413793104,0.7142857142857143,15,0.9333333333333333,1.0,0.9655172413793104,0.7142857142857143,15,1.0,1.0,1.0,1.0,14
2037,11,0.6470588235294118,1.0,0.7857142857142858,0.7272727272727273,17,0.6470588235294118,1.0,0.7857142857142858,0.7272727272727273,17,1.0,1.0,1.0,1.0,11
13651,13,1.0,1.0,1.0,0.8461538461538461,13,1.0,1.0,1.0,0.8461538461538461,13,1.0,1.0,1.0,1.0,13
14691,13,0.9285714285714286,1.0,0.962962962962963,0.6923076923076923,14,0.9285714285714286,1.0,0.962962962962963,0.6923076923076923,14,1.0,1.0,1.0,1.0,13
10529,9,0.8181818181818182,1.0,0.9,0.6666666666666666,11,0.8181818181818182,1.0,0.9,0.6666666666666666,11,1.0,1.0,1.0,1.0,9
8343,10,1.0,1.0,1.0,0.7,10,1.0,1.0,1.0,0.7,10,1.0,1.0,1.0,1.0,10
1153,15,0.8333333333333334,1.0,0.9090909090909091,0.6,18,0.8333333333333334,1.0,0.9090909090909091,0.6,18,1.0,1.0,1.0,1.0,15
14928,11,0.7857142857142857,1.0,0.88,0.7272727272727273,14,0.7857142857142857,1.0,0.88,0.7272727272727273,14,1.0,1.0,1.0,1.0,11
14761,4,0.8,1.0,0.888888888888889,1.0,5,0.8,1.0,0.888888888888889,1.0,5,1.0,1.0,1.0,1.0,4
1547,9,0.75,1.0,0.8571428571428571,0.7777777777777778,12,0.75,1.0,0.8571428571428571,0.7777777777777778,12,1.0,1.0,1.0,1.0,9
14226,14,1.0,1.0,1.0,0.6428571428571429,14,1.0,1.0,1.0,0.6428571428571429,14,1.0,1.0,1.0,1.0,14
7625,15,0.8823529411764706,1.0,0.9375,0.6666666666666666,17,0.8823529411764706,1.0,0.9375,0.6666666666666666,17,1.0,1.0,1.0,1.0,15
10012,12,0.8571428571428571,1.0,0.923076923076923,0.6666666666666666,14,0.8571428571428571,1.0,0.923076923076923,0.6666666666666666,14,1.0,1.0,1.0,1.0,12
4923,7,0.7777777777777778,1.0,0.8750000000000001,0.8571428571428571,9,0.7777777777777778,1.0,0.8750000000000001,0.8571428571428571,9,1.0,1.0,1.0,1.0,7
14354,16,0.8421052631578947,1.0,0.9142857142857143,0.875,19,0.8421052631578947,1.0,0.9142857142857143,0.875,19,1.0,1.0,1.0,1.0,16
3497,12,1.0,1.0,1.0,0.5833333333333334,12,1.0,1.0,1.0,0.5833333333333334,12,1.0,1.0,1.0,1.0,12
3378,14,0.9333333333333333,1.0,0.9655172413793104,0.6428571428571429,15,0.9333333333333333,1.0,0.9655172413793104,0.6428571428571429,15,1.0,1.0,1.0,1.0,14
2123,9,1.0,1.0,1.0,0.5555555555555556,9,1.0,1.0,1.0,0.5555555555555556,9,1.0,1.0,1.0,1.0,9
7922,10,0.9090909090909091,1.0,0.9523809523809523,0.6,11,0.9090909090909091,1.0,0.9523809523809523,0.6,11,1.0,1.0,1.0,1.0,10
16993,10,0.9090909090909091,1.0,0.9523809523809523,0.8,11,0.9090909090909091,1.0,0.9523809523809523,0.8,11,1.0,1.0,1.0,1.0,10
15323,8,1.0,1.0,1.0,0.625,8,1.0,1.0,1.0,0.625,8,1.0,1.0,1.0,1.0,8
9566,12,1.0,1.0,1.0,0.6666666666666666,12,1.0,1.0,1.0,0.6666666666666666,12,1.0,1.0,1.0,1.0,12
15903,13,1.0,1.0,1.0,0.5384615384615384,13,1.0,1.0,1.0,0.5384615384615384,13,1.0,1.0,1.0,1.0,13
11465,9,0.8181818181818182,1.0,0.9,0.6666666666666666,11,0.8181818181818182,1.0,0.9,0.6666666666666666,11,1.0,1.0,1.0,1.0,9
7768,8,1.0,1.0,1.0,0.75,8,1.0,1.0,1.0,0.75,8,1.0,1.0,1.0,1.0,8
10643,6,1.0,1.0,1.0,0.6666666666666666,6,1.0,1.0,1.0,0.6666666666666666,6,1.0,1.0,1.0,1.0,6
730,8,0.8888888888888888,1.0,0.9411764705882353,0.625,9,0.8888888888888888,1.0,0.9411764705882353,0.625,9,1.0,1.0,1.0,1.0,8
3136,8,1.0,1.0,1.0,0.875,8,1.0,1.0,1.0,0.875,8,1.0,1.0,1.0,1.0,8
7735,19,0.95,1.0,0.9743589743589743,0.7894736842105263,20,0.95,1.0,0.9743589743589743,0.7894736842105263,20,1.0,1.0,1.0,1.0,19
16939,11,1.0,1.0,1.0,0.5454545454545454,11,1.0,1.0,1.0,0.5454545454545454,11,1.0,1.0,1.0,1.0,11
6584,7,0.875,1.0,0.9333333333333333,0.5714285714285714,8,0.875,1.0,0.9333333333333333,0.5714285714285714,8,1.0,1.0,1.0,1.0,7
12821,13,1.0,1.0,1.0,0.8461538461538461,13,1.0,1.0,1.0,0.8461538461538461,13,1.0,1.0,1.0,1.0,13
2663,10,0.7692307692307693,1.0,0.8695652173913044,0.6,13,0.7692307692307693,1.0,0.8695652173913044,0.6,13,1.0,1.0,1.0,1.0,10
12453,9,1.0,1.0,1.0,0.4444444444444444,9,1.0,1.0,1.0,0.4444444444444444,9,1.0,1.0,1.0,1.0,9
15930,7,1.0,1.0,1.0,0.5714285714285714,7,1.0,1.0,1.0,0.5714285714285714,7,1.0,1.0,1.0,1.0,7
6934,6,0.8571428571428571,1.0,0.923076923076923,0.6666666666666666,7,0.8571428571428571,1.0,0.923076923076923,0.6666666666666666,7,1.0,1.0,1.0,1.0,6
14612,17,0.8095238095238095,1.0,0.8947368421052632,0.7058823529411765,21,0.8095238095238095,1.0,0.8947368421052632,0.7058823529411765,21,1.0,1.0,1.0,1.0,17
12237,12,0.8571428571428571,1.0,0.923076923076923,0.8333333333333334,14,0.8571428571428571,1.0,0.923076923076923,0.8333333333333334,14,1.0,1.0,1.0,1.0,12
15127,17,0.8095238095238095,1.0,0.8947368421052632,0.8235294117647058,21,0.8095238095238095,1.0,0.8947368421052632,0.8235294117647058,21,1.0,1.0,1.0,1.0,17
2378,10,0.8333333333333334,1.0,0.9090909090909091,0.8,12,0.8333333333333334,1.0,0.9090909090909091,0.8,12,1.0,1.0,1.0,1.0,10
2506,13,1.0,1.0,1.0,0.6923076923076923,13,1.0,1.0,1.0,0.6923076923076923,13,1.0,1.0,1.0,1.0,13
7190,15,1.0,1.0,1.0,0.6,15,1.0,1.0,1.0,0.6,15,1.0,1.0,1.0,1.0,15
2784,12,1.0,1.0,1.0,0.5833333333333334,12,1.0,1.0,1.0,0.5833333333333334,12,1.0,1.0,1.0,1.0,12
13959,10,0.9090909090909091,1.0,0.9523809523809523,0.7,11,0.9090909090909091,1.0,0.9523809523809523,0.7,11,1.0,1.0,1.0,1.0,10
9180,9,0.9,1.0,0.9473684210526316,0.6666666666666666,10,0.9,1.0,0.9473684210526316,0.6666666666666666,10,1.0,1.0,1.0,1.0,9
2446,10,1.0,1.0,1.0,0.7,10,1.0,1.0,1.0,0.7,10,1.0,1.0,1.0,1.0,10
2410,10,0.7142857142857143,1.0,0.8333333333333333,0.8,14,0.7142857142857143,1.0,0.8333333333333333,0.8,14,1.0,1.0,1.0,1.0,10
7117,12,0.8571428571428571,1.0,0.923076923076923,0.8333333333333334,14,0.8571428571428571,1.0,0.923076923076923,0.8333333333333334,14,1.0,1.0,1.0,1.0,12
16269,6,0.8571428571428571,1.0,0.923076923076923,0.6666666666666666,7,0.8571428571428571,1.0,0.923076923076923,0.6666666666666666,7,1.0,1.0,1.0,1.0,6
6082,11,0.9166666666666666,1.0,0.9565217391304348,0.7272727272727273,12,0.9166666666666666,1.0,0.9565217391304348,0.7272727272727273,12,1.0,1.0,1.0,1.0,11
2771,13,0.8125,1.0,0.896551724137931,0.7692307692307693,16,0.8125,1.0,0.896551724137931,0.7692307692307693,16,1.0,1.0,1.0,1.0,13
6445,13,0.9090909090909091,0.7692307692307693,0.8333333333333333,0.8,11,0.8666666666666667,1.0,0.9285714285714286,0.6153846153846154,15,1.0,0.7692307692307693,0.8695652173913044,1.0,10
2745,9,0.9,1.0,0.9473684210526316,0.7777777777777778,10,0.9,1.0,0.9473684210526316,0.7777777777777778,10,1.0,1.0,1.0,1.0,9
11523,10,0.8333333333333334,1.0,0.9090909090909091,0.7,12,0.8333333333333334,1.0,0.9090909090909091,0.7,12,1.0,1.0,1.0,1.0,10
3355,9,1.0,1.0,1.0,0.5555555555555556,9,1.0,1.0,1.0,0.5555555555555556,9,1.0,1.0,1.0,1.0,9
16524,16,1.0,1.0,1.0,0.75,16,1.0,1.0,1.0,0.75,16,1.0,1.0,1.0,1.0,16
1558,16,1.0,1.0,1.0,0.625,16,1.0,1.0,1.0,0.625,16,1.0,1.0,1.0,1.0,16
13764,10,0.9090909090909091,1.0,0.9523809523809523,0.7,11,0.9090909090909091,1.0,0.9523809523809523,0.7,11,1.0,1.0,1.0,1.0,10
16671,14,0.9333333333333333,1.0,0.9655172413793104,0.5714285714285714,15,0.9333333333333333,1.0,0.9655172413793104,0.5714285714285714,15,1.0,1.0,1.0,1.0,14
14455,16,0.9411764705882353,1.0,0.9696969696969697,0.8125,17,0.9411764705882353,1.0,0.9696969696969697,0.8125,17,1.0,1.0,1.0,1.0,16
11546,8,1.0,1.0,1.0,0.625,8,1.0,1.0,1.0,0.625,8,1.0,1.0,1.0,1.0,8
15148,10,0.8333333333333334,1.0,0.9090909090909091,0.8,12,0.8333333333333334,1.0,0.9090909090909091,0.8,12,1.0,1.0,1.0,1.0,10
9610,9,0.9,1.0,0.9473684210526316,0.6666666666666666,10,0.9,1.0,0.9473684210526316,0.6666666666666666,10,1.0,1.0,1.0,1.0,9
412,11,1.0,1.0,1.0,0.6363636363636364,11,1.0,1.0,1.0,0.6363636363636364,11,1.0,1.0,1.0,1.0,11
3538,9,1.0,1.0,1.0,0.5555555555555556,9,1.0,1.0,1.0,0.5555555555555556,9,1.0,1.0,1.0,1.0,9
1562,18,0.9,1.0,0.9473684210526316,0.6666666666666666,20,0.9,1.0,0.9473684210526316,0.6666666666666666,20,1.0,1.0,1.0,1.0,18
2411,13,0.7647058823529411,1.0,0.8666666666666666,0.7692307692307693,17,0.7647058823529411,1.0,0.8666666666666666,0.7692307692307693,17,1.0,1.0,1.0,1.0,13
2802,7,1.0,1.0,1.0,0.5714285714285714,7,1.0,1.0,1.0,0.5714285714285714,7,1.0,1.0,1.0,1.0,7
6998,5,0.8333333333333334,1.0,0.9090909090909091,1.0,6,0.8333333333333334,1.0,0.9090909090909091,1.0,6,1.0,1.0,1.0,1.0,5
11249,7,0.875,1.0,0.9333333333333333,0.5714285714285714,8,0.875,1.0,0.9333333333333333,0.5714285714285714,8,1.0,1.0,1.0,1.0,7
9103,16,1.0,1.0,1.0,0.6875,16,1.0,1.0,1.0,0.6875,16,1.0,1.0,1.0,1.0,16
16370,10,1.0,1.0,1.0,0.7,10,1.0,1.0,1.0,0.7,10,1.0,1.0,1.0,1.0,10
5303,10,1.0,1.0,1.0,0.6,10,1.0,1.0,1.0,0.6,10,1.0,1.0,1.0,1.0,10
10855,7,1.0,1.0,1.0,0.5714285714285714,7,1.0,1.0,1.0,0.7142857142857143,7,1.0,1.0,1.0,1.0,7
11445,9,1.0,1.0,1.0,0.5555555555555556,9,1.0,1.0,1.0,0.5555555555555556,9,1.0,1.0,1.0,1.0,9
6440,12,1.0,1.0,1.0,0.5833333333333334,12,1.0,1.0,1.0,0.5833333333333334,12,1.0,1.0,1.0,1.0,12
4838,8,1.0,1.0,1.0,0.75,8,1.0,1.0,1.0,0.75,8,1.0,1.0,1.0,1.0,8
15159,13,1.0,1.0,1.0,0.5384615384615384,13,1.0,1.0,1.0,0.5384615384615384,13,1.0,1.0,1.0,1.0,13
12964,10,0.7692307692307693,1.0,0.8695652173913044,0.9,13,0.7692307692307693,1.0,0.8695652173913044,0.9,13,1.0,1.0,1.0,1.0,10
1319,11,1.0,1.0,1.0,0.6363636363636364,11,1.0,1.0,1.0,0.6363636363636364,11,1.0,1.0,1.0,1.0,11
10271,10,1.0,1.0,1.0,0.6,10,1.0,1.0,1.0,0.6,10,1.0,1.0,1.0,1.0,10
8553,22,0.88,1.0,0.9361702127659575,0.7272727272727273,25,0.88,1.0,0.9361702127659575,0.7272727272727273,25,1.0,1.0,1.0,1.0,22
9601,17,0.8947368421052632,1.0,0.9444444444444444,0.6470588235294118,19,0.8947368421052632,1.0,0.9444444444444444,0.6470588235294118,19,1.0,1.0,1.0,1.0,17
4494,13,0.8666666666666667,1.0,0.9285714285714286,0.6153846153846154,15,0.8666666666666667,1.0,0.9285714285714286,0.6153846153846154,15,1.0,1.0,1.0,1.0,13
8685,6,1.0,1.0,1.0,0.6666666666666666,6,1.0,1.0,1.0,0.6666666666666666,6,1.0,1.0,1.0,1.0,6
8944,7,0.7777777777777778,1.0,0.8750000000000001,0.8571428571428571,9,0.7777777777777778,1.0,0.8750000000000001,0.8571428571428571,9,1.0,1.0,1.0,1.0,7
3034,5,0.7142857142857143,1.0,0.8333333333333333,0.6,7,0.7142857142857143,1.0,0.8333333333333333,0.6,7,1.0,1.0,1.0,1.0,5
5044,11,0.9166666666666666,1.0,0.9565217391304348,0.5454545454545454,12,0.9166666666666666,1.0,0.9565217391304348,0.5454545454545454,12,1.0,1.0,1.0,1.0,11
7685,7,0.875,1.0,0.9333333333333333,0.7142857142857143,8,0.875,1.0,0.9333333333333333,0.7142857142857143,8,1.0,1.0,1.0,1.0,7
6748,9,1.0,1.0,1.0,0.5555555555555556,9,1.0,1.0,1.0,0.5555555555555556,9,1.0,1.0,1.0,1.0,9
6700,10,0.8333333333333334,1.0,0.9090909090909091,0.7,12,0.8333333333333334,1.0,0.9090909090909091,0.7,12,1.0,1.0,1.0,1.0,10
770,14,0.8235294117647058,1.0,0.9032258064516129,0.7142857142857143,17,0.8235294117647058,1.0,0.9032258064516129,0.7142857142857143,17,1.0,1.0,1.0,1.0,14
13724,6,0.8571428571428571,1.0,0.923076923076923,0.5,7,0.8571428571428571,1.0,0.923076923076923,0.5,7,1.0,1.0,1.0,1.0,6
12106,15,0.9375,1.0,0.967741935483871,0.7333333333333333,16,0.9375,1.0,0.967741935483871,0.7333333333333333,16,1.0,1.0,1.0,1.0,15
3528,12,0.9230769230769231,1.0,0.9600000000000001,0.75,13,0.9230769230769231,1.0,0.9600000000000001,0.75,13,1.0,1.0,1.0,1.0,12
5538,6,0.8571428571428571,1.0,0.923076923076923,0.6666666666666666,7,0.8571428571428571,1.0,0.923076923076923,0.6666666666666666,7,1.0,1.0,1.0,1.0,6
7535,13,1.0,1.0,1.0,0.6153846153846154,13,1.0,1.0,1.0,0.6153846153846154,13,1.0,1.0,1.0,1.0,13
10622,12,0.8571428571428571,1.0,0.923076923076923,0.6666666666666666,14,0.8571428571428571,1.0,0.923076923076923,0.6666666666666666,14,1.0,1.0,1.0,1.0,12
4656,12,1.0,1.0,1.0,0.8333333333333334,12,1.0,1.0,1.0,0.8333333333333334,12,1.0,1.0,1.0,1.0,12
11310,13,1.0,1.0,1.0,0.7692307692307693,13,1.0,1.0,1.0,0.7692307692307693,13,1.0,1.0,1.0,1.0,13
11397,12,0.8,1.0,0.888888888888889,0.5,15,0.8,1.0,0.888888888888889,0.5,15,1.0,1.0,1.0,1.0,12
5109,9,0.9,1.0,0.9473684210526316,0.6666666666666666,10,0.9,1.0,0.9473684210526316,0.6666666666666666,10,1.0,1.0,1.0,1.0,9
74,14,1.0,1.0,1.0,0.5714285714285714,14,1.0,1.0,1.0,0.5714285714285714,14,1.0,1.0,1.0,1.0,14
14685,7,0.7777777777777778,1.0,0.8750000000000001,0.8571428571428571,9,0.7777777777777778,1.0,0.8750000000000001,0.8571428571428571,9,1.0,1.0,1.0,1.0,7
7001,10,1.0,1.0,1.0,0.8,10,1.0,1.0,1.0,0.8,10,1.0,1.0,1.0,1.0,10
7244,9,1.0,1.0,1.0,0.6666666666666666,9,1.0,1.0,1.0,0.6666666666666666,9,1.0,0.8888888888888888,0.9411764705882353,1.0,8
15018,9,0.9,1.0,0.9473684210526316,0.5555555555555556,10,0.9,1.0,0.9473684210526316,0.5555555555555556,10,1.0,1.0,1.0,1.0,9
9121,17,0.7727272727272727,1.0,0.8717948717948718,0.6470588235294118,22,0.7727272727272727,1.0,0.8717948717948718,0.6470588235294118,22,1.0,1.0,1.0,1.0,17
15081,14,0.875,1.0,0.9333333333333333,0.8571428571428571,16,0.875,1.0,0.9333333333333333,0.8571428571428571,16,1.0,1.0,1.0,1.0,14
14840,17,0.9444444444444444,1.0,0.9714285714285714,0.7647058823529411,18,0.9444444444444444,1.0,0.9714285714285714,0.7647058823529411,18,1.0,1.0,1.0,1.0,17
3782,8,1.0,1.0,1.0,0.625,8,1.0,1.0,1.0,0.625,8,1.0,1.0,1.0,1.0,8
11088,10,0.9090909090909091,1.0,0.9523809523809523,0.8,11,0.9090909090909091,1.0,0.9523809523809523,0.8,11,1.0,1.0,1.0,1.0,10
6002,11,0.9166666666666666,1.0,0.9565217391304348,0.6363636363636364,12,0.9166666666666666,1.0,0.9565217391304348,0.6363636363636364,12,1.0,1.0,1.0,1.0,11
8470,17,0.8095238095238095,1.0,0.8947368421052632,0.7058823529411765,21,0.8095238095238095,1.0,0.8947368421052632,0.7058823529411765,21,1.0,1.0,1.0,1.0,17
10758,12,0.9230769230769231,1.0,0.9600000000000001,0.5833333333333334,13,0.9230769230769231,1.0,0.9600000000000001,0.5833333333333334,13,1.0,1.0,1.0,1.0,12
16966,11,0.9166666666666666,1.0,0.9565217391304348,0.9090909090909091,12,0.9166666666666666,1.0,0.9565217391304348,0.9090909090909091,12,1.0,1.0,1.0,1.0,11
589,8,1.0,1.0,1.0,0.625,8,1.0,1.0,1.0,0.625,8,1.0,1.0,1.0,1.0,8
4965,13,0.8125,1.0,0.896551724137931,0.6923076923076923,16,0.8125,1.0,0.896551724137931,0.6923076923076923,16,1.0,1.0,1.0,1.0,13
9869,10,0.9090909090909091,1.0,0.9523809523809523,0.6,11,0.9090909090909091,1.0,0.9523809523809523,0.6,11,1.0,1.0,1.0,1.0,10
7286,10,0.9090909090909091,1.0,0.9523809523809523,0.6,11,0.9090909090909091,1.0,0.9523809523809523,0.6,11,1.0,1.0,1.0,1.0,10
16797,14,0.875,1.0,0.9333333333333333,0.7142857142857143,16,0.875,1.0,0.9333333333333333,0.7142857142857143,16,1.0,1.0,1.0,1.0,14
282,20,0.9090909090909091,1.0,0.9523809523809523,0.55,22,0.9090909090909091,1.0,0.9523809523809523,0.55,22,1.0,1.0,1.0,1.0,20
16126,18,0.9473684210526315,1.0,0.972972972972973,0.7222222222222222,19,0.9473684210526315,1.0,0.972972972972973,0.7222222222222222,19,1.0,1.0,1.0,1.0,18
9976,9,0.8181818181818182,1.0,0.9,0.7777777777777778,11,0.8181818181818182,1.0,0.9,0.7777777777777778,11,1.0,1.0,1.0,1.0,9
10213,8,1.0,1.0,1.0,0.625,8,1.0,1.0,1.0,0.625,8,1.0,1.0,1.0,1.0,8
7750,13,0.9285714285714286,1.0,0.962962962962963,0.6153846153846154,14,0.9285714285714286,1.0,0.962962962962963,0.6153846153846154,14,1.0,1.0,1.0,1.0,13
815,11,1.0,1.0,1.0,0.6363636363636364,11,1.0,1.0,1.0,0.6363636363636364,11,1.0,1.0,1.0,1.0,11
15478,11,1.0,1.0,1.0,0.9090909090909091,11,1.0,1.0,1.0,0.9090909090909091,11,1.0,1.0,1.0,1.0,11
13944,7,1.0,1.0,1.0,0.5714285714285714,7,1.0,1.0,1.0,0.5714285714285714,7,1.0,1.0,1.0,1.0,7
1837,15,0.9375,1.0,0.967741935483871,0.7333333333333333,16,0.9375,1.0,0.967741935483871,0.7333333333333333,16,1.0,1.0,1.0,1.0,15
6107,9,0.75,1.0,0.8571428571428571,0.7777777777777778,12,0.75,1.0,0.8571428571428571,0.7777777777777778,12,1.0,1.0,1.0,1.0,9
8996,11,1.0,1.0,1.0,0.7272727272727273,11,1.0,1.0,1.0,0.7272727272727273,11,1.0,1.0,1.0,1.0,11
3275,8,1.0,1.0,1.0,0.625,8,1.0,1.0,1.0,0.625,8,1.0,1.0,1.0,1.0,8
4407,11,0.7333333333333333,1.0,0.846153846153846,0.7272727272727273,15,0.7333333333333333,1.0,0.846153846153846,0.7272727272727273,15,1.0,1.0,1.0,1.0,11
1991,16,1.0,1.0,1.0,0.6875,16,1.0,1.0,1.0,0.6875,16,1.0,1.0,1.0,1.0,16
10095,16,0.8888888888888888,1.0,0.9411764705882353,0.8125,18,0.8888888888888888,1.0,0.9411764705882353,0.8125,18,1.0,1.0,1.0,1.0,16
5601,10,0.8333333333333334,1.0,0.9090909090909091,0.8,12,0.8333333333333334,1.0,0.9090909090909091,0.8,12,1.0,1.0,1.0,1.0,10
2005,16,0.8,1.0,0.888888888888889,0.5625,20,0.8,1.0,0.888888888888889,0.5625,20,1.0,1.0,1.0,1.0,16
5627,10,0.9090909090909091,1.0,0.9523809523809523,0.5,11,0.9090909090909091,1.0,0.9523809523809523,0.5,11,1.0,1.0,1.0,1.0,10
13071,8,1.0,1.0,1.0,0.75,8,1.0,1.0,1.0,0.75,8,1.0,1.0,1.0,1.0,8
9846,8,1.0,0.75,0.8571428571428571,0.6666666666666666,6,1.0,1.0,1.0,0.5,8,1.0,0.75,0.8571428571428571,1.0,6
9213,9,1.0,1.0,1.0,0.7777777777777778,9,1.0,1.0,1.0,0.7777777777777778,9,1.0,1.0,1.0,1.0,9
13976,10,0.8333333333333334,1.0,0.9090909090909091,0.5,12,0.8333333333333334,1.0,0.9090909090909091,0.5,12,1.0,1.0,1.0,1.0,10
14730,20,0.9090909090909091,1.0,0.9523809523809523,0.65,22,0.9090909090909091,1.0,0.9523809523809523,0.65,22,1.0,1.0,1.0,1.0,20
14258,8,0.8,1.0,0.888888888888889,0.75,10,0.8,1.0,0.888888888888889,0.75,10,1.0,1.0,1.0,1.0,8
6879,11,1.0,1.0,1.0,0.45454545454545453,11,1.0,1.0,1.0,0.45454545454545453,11,1.0,1.0,1.0,1.0,11
10852,11,0.7333333333333333,1.0,0.846153846153846,0.8181818181818182,15,0.7333333333333333,1.0,0.846153846153846,0.8181818181818182,15,1.0,1.0,1.0,1.0,11
16946,8,1.0,1.0,1.0,0.625,8,1.0,1.0,1.0,0.625,8,1.0,1.0,1.0,1.0,8
8297,18,0.72,1.0,0.8372093023255813,0.7777777777777778,25,0.72,1.0,0.8372093023255813,0.7777777777777778,25,1.0,1.0,1.0,1.0,18
8651,13,1.0,1.0,1.0,0.6923076923076923,13,1.0,1.0,1.0,0.6923076923076923,13,1.0,1.0,1.0,1.0,13
3599,9,1.0,1.0,1.0,0.6666666666666666,9,1.0,1.0,1.0,0.6666666666666666,9,1.0,1.0,1.0,1.0,9
8394,13,1.0,1.0,1.0,0.6923076923076923,13,1.0,1.0,1.0,0.6923076923076923,13,1.0,1.0,1.0,1.0,13
15468,19,0.9047619047619048,1.0,0.9500000000000001,0.8421052631578947,21,0.9047619047619048,1.0,0.9500000000000001,0.8421052631578947,21,1.0,1.0,1.0,1.0,19
16855,8,1.0,1.0,1.0,0.625,8,1.0,1.0,1.0,0.625,8,1.0,1.0,1.0,1.0,8
5999,14,0.7777777777777778,1.0,0.8750000000000001,0.7142857142857143,18,0.7777777777777778,1.0,0.8750000000000001,0.7142857142857143,18,1.0,1.0,1.0,1.0,14
11303,18,0.9,1.0,0.9473684210526316,0.7222222222222222,20,0.9,1.0,0.9473684210526316,0.7222222222222222,20,1.0,1.0,1.0,1.0,18
3666,15,1.0,1.0,1.0,0.7333333333333333,15,1.0,1.0,1.0,0.7333333333333333,15,1.0,1.0,1.0,1.0,15
11598,11,1.0,1.0,1.0,0.7272727272727273,11,1.0,1.0,1.0,0.7272727272727273,11,1.0,1.0,1.0,1.0,11
10987,10,0.9090909090909091,1.0,0.9523809523809523,0.6,11,0.9090909090909091,1.0,0.9523809523809523,0.6,11,1.0,1.0,1.0,1.0,10
2054,15,0.8823529411764706,1.0,0.9375,0.6,17,0.8823529411764706,1.0,0.9375,0.6,17,1.0,1.0,1.0,1.0,15
8600,11,0.8461538461538461,1.0,0.9166666666666666,0.6363636363636364,13,0.8461538461538461,1.0,0.9166666666666666,0.6363636363636364,13,1.0,1.0,1.0,1.0,11
11305,9,0.9,1.0,0.9473684210526316,0.6666666666666666,10,0.9,1.0,0.9473684210526316,0.6666666666666666,10,1.0,1.0,1.0,1.0,9
3458,15,1.0,1.0,1.0,0.6666666666666666,15,1.0,1.0,1.0,0.6666666666666666,15,1.0,1.0,1.0,1.0,15
1478,15,0.8823529411764706,1.0,0.9375,0.6666666666666666,17,0.8823529411764706,1.0,0.9375,0.6666666666666666,17,1.0,1.0,1.0,1.0,15
14789,17,0.9444444444444444,1.0,0.9714285714285714,0.5882352941176471,18,0.9444444444444444,1.0,0.9714285714285714,0.5882352941176471,18,1.0,1.0,1.0,1.0,17
4992,14,1.0,1.0,1.0,0.5,14,1.0,1.0,1.0,0.5,14,1.0,1.0,1.0,1.0,14
11850,11,1.0,1.0,1.0,0.5454545454545454,11,1.0,1.0,1.0,0.5454545454545454,11,1.0,1.0,1.0,1.0,11
10318,10,0.8333333333333334,1.0,0.9090909090909091,0.7,12,0.8333333333333334,1.0,0.9090909090909091,0.7,12,1.0,1.0,1.0,1.0,10
3758,17,0.7727272727272727,1.0,0.8717948717948718,0.8823529411764706,22,0.7727272727272727,1.0,0.8717948717948718,0.8823529411764706,22,1.0,1.0,1.0,1.0,17
8612,15,0.8823529411764706,1.0,0.9375,0.7333333333333333,17,0.8823529411764706,1.0,0.9375,0.7333333333333333,17,1.0,1.0,1.0,1.0,15
14416,17,0.8947368421052632,1.0,0.9444444444444444,0.5882352941176471,19,0.8947368421052632,1.0,0.9444444444444444,0.5882352941176471,19,1.0,1.0,1.0,1.0,17
11913,10,1.0,1.0,1.0,0.7,10,1.0,1.0,1.0,0.7,10,1.0,1.0,1.0,1.0,10
15570,11,0.8461538461538461,1.0,0.9166666666666666,0.5454545454545454,13,0.8461538461538461,1.0,0.9166666666666666,0.5454545454545454,13,1.0,1.0,1.0,1.0,11
1781,17,0.8947368421052632,1.0,0.9444444444444444,0.6470588235294118,19,0.8947368421052632,1.0,0.9444444444444444,0.6470588235294118,19,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9375,17
